# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.6.1
#@/tick	154004
#@/user_id	linusboyle
wa chu 	挖出	c=2 d=6.92608e-19 t=154004
wa en ling 	瓦恩領	c=1 d=6.57942e-17 t=154004
wa er de 	瓦爾德	c=0 d=9.09189e-29 t=154004
wa ge na 	瓦格納	c=9 d=0.0196111 t=154004
wa jie 	瓦解	c=1 d=1.67154e-44 t=154004
wa jue 	挖掘	c=1 d=3.36732e-19 t=154004
wa shen 	瓦神	c=1 d=5.50513e-08 t=154004
wa te 	瓦特	c=1 d=9.17984e-53 t=154004
wai 	外	c=19 d=0.41066 t=154004
wai biao 	外表	c=1 d=9.5363e-60 t=154004
wai bu 	外部	c=29 d=0.715338 t=154004
wai bu diao yong 	外部調用	c=2 d=3.12667e-29 t=154004
wai ceng 	外層	c=5 d=0.00341735 t=154004
wai ceng xun huan 	外層循環	c=1 d=3.79212e-05 t=154004
wai cun 	外存	c=5 d=2.42012e-05 t=154004
wai guan 	外觀	c=2 d=2.79669e-11 t=154004
wai guo 	外國	c=1 d=2.50494e-10 t=154004
wai guo ji shu 	外國技術	c=1 d=2.5175e-09 t=154004
wai guo yu 	外國語	c=6 d=0.00353515 t=154004
wai hang 	外行	c=2 d=9.63932e-10 t=154004
wai he 	外核	c=2 d=0.00141594 t=154004
wai hui 	外匯	c=1 d=1.28486e-37 t=154004
wai jia 	外加	c=2 d=2.39513e-11 t=154004
wai jiao 	外交	c=2 d=1.4044e-19 t=154004
wai jie 	外界	c=1 d=3.59897e-37 t=154004
wai ke 	外殼	c=1 d=2.55329e-28 t=154004
wai kuai 	外快	c=1 d=1.13941e-06 t=154004
wai lian 	外聯	c=5 d=0.00132939 t=154004
wai lian 	外鏈	c=3 d=9.48948e-21 t=154004
wai mai 	外賣	c=2 d=8.3956e-05 t=154004
wai mian 	外面	c=4 d=0.000315927 t=154004
wai mian de 	外面的	c=1 d=9.48874e-60 t=154004
wai qi 	外企	c=1 d=7.66137e-14 t=154004
wai qi 	外戚	c=2 d=7.62316e-14 t=154004
wai ren 	外人	c=3 d=0.00256704 t=154004
wai she 	外設	c=4 d=0.0664928 t=154004
wai shi 	外史	c=2 d=0.000800952 t=154004
wai sui pian 	外碎片	c=1 d=4.7684e-53 t=154004
wai tui 	外推	c=1 d=1.01965e-23 t=154004
wai xi 	外系	c=1 d=2.12646e-23 t=154004
wai xiang 	外向	c=1 d=2.30788e-45 t=154004
wai xiao 	外校	c=3 d=0.0887607 t=154004
wai xiao ren yuan 	外校人員	c=1 d=2.0224e-21 t=154004
wai xing 	外星	c=1 d=3.45256e-19 t=154004
wai yan 	外延	c=2 d=1.36094e-48 t=154004
wai yu 	外語	c=0 d=8.4318e-54 t=154004
wai zai 	外在	c=1 d=0.0071546 t=154004
wan 	完	c=20 d=0.00189223 t=154004
wan 	彎	c=2 d=1.32367e-26 t=154004
wan 	晚	c=7 d=0.00254765 t=154004
wan 	玩	c=9 d=5.01747e-05 t=154004
wan 	腕	c=3 d=6.61556e-11 t=154004
wan 	萬	c=1 d=0.0102549 t=154004
wan an 	晚安	c=4 d=0.0297602 t=154004
wan bei 	完備	c=4 d=1.24996e-29 t=154004
wan bi 	完畢	c=5 d=2.04134e-13 t=154004
wan bi hou 	完畢後	c=1 d=1.53141e-14 t=154004
wan bu cheng 	完不成	c=1 d=1.11529e-19 t=154004
wan cheng 	完成	c=161 d=0.954657 t=154004
wan cheng de 	完成的	c=1 d=0.329559 t=154004
wan cheng en 	萬承恩	c=0 d=6.50156e-25 t=154004
wan cheng en hai neng gou 	萬承恩還能夠	c=1 d=6.53415e-24 t=154004
wan cheng le 	完成了	c=3 d=1.39215e-10 t=154004
wan cheng zhi hou 	完成之後	c=1 d=0.718924 t=154004
wan dian 	晚點	c=2 d=6.89123e-06 t=154004
wan er 	玩兒	c=7 d=5.32481e-20 t=154004
wan fan 	晚飯	c=6 d=8.43952e-05 t=154004
wan ge 	輓歌	c=1 d=0.038868 t=154004
wan ge dian 	輓歌點	c=1 d=0.390628 t=154004
wan gong 	完工	c=1 d=8.36551e-19 t=154004
wan gu bu hua 	頑固不化	c=1 d=2.11988e-16 t=154004
wan hu zhi shou 	玩忽職守	c=2 d=1.00478e-56 t=154004
wan hui 	挽回	c=2 d=0.932394 t=154004
wan jia 	玩家	c=17 d=0.00801424 t=154004
wan jia ai 	玩家愛	c=1 d=5.30206e-07 t=154004
wan jia shu liang 	玩家數量	c=1 d=0.0198411 t=154004
wan jia xin xi 	玩家信息	c=2 d=9.74306e-07 t=154004
wan jie 	完結	c=1 d=4.39804e-43 t=154004
wan jie 	萬堺	c=1 d=0.010358 t=154004
wan jin you 	萬金油	c=1 d=2.5506e-45 t=154004
wan ju 	玩具	c=2 d=0.0916297 t=154004
wan le 	完了	c=6 d=0.00289433 t=154004
wan le 	晚了	c=1 d=1.44867e-37 t=154004
wan le 	玩了	c=1 d=1.02473e-52 t=154004
wan li 	萬里	c=0 d=0.0276651 t=154004
wan lu 	彎路	c=1 d=0.0160829 t=154004
wan man 	完滿	c=1 d=6.47595e-07 t=154004
wan mei 	完美	c=5 d=0.369853 t=154004
wan mei de 	完美的	c=1 d=4.0424e-51 t=154004
wan nian 	萬年	c=0 d=1.14512e-07 t=154004
wan nian bu bian 	萬年不變	c=1 d=1.15086e-06 t=154004
wan ou 	玩偶	c=1 d=4.39879e-45 t=154004
wan qian 	萬千	c=2 d=0.00745099 t=154004
wan qu 	彎曲	c=1 d=9.67086e-20 t=154004
wan qu na 	彎曲那	c=1 d=9.71933e-19 t=154004
wan quan 	完全	c=93 d=1.52462 t=154004
wan quan bu zhi dao 	完全不知道	c=1 d=1.20085e-65 t=154004
wan quan er cha shu 	完全二叉樹	c=4 d=0.0133665 t=154004
wan quan ke yi 	完全可以	c=1 d=4.58157e-24 t=154004
wan quan yi yang 	完全一樣	c=0 d=0.000384878 t=154004
wan quan yi yang de 	完全一樣的	c=1 d=0.00386807 t=154004
wan quan yi zhi 	完全一致	c=1 d=2.50231e-26 t=154004
wan quan zi you 	完全自由	c=1 d=1.37474e-09 t=154004
wan ren 	萬人	c=2 d=1.76195e-22 t=154004
wan sa hua neng gou 	完撒花能夠	c=1 d=1.56719e-21 t=154004
wan san 	丸散	c=1 d=1.55858e-15 t=154004
wan shan 	完善	c=26 d=0.786628 t=154004
wan shan le 	完善了	c=1 d=7.34923e-54 t=154004
wan shang 	晚上	c=38 d=0.494109 t=154004
wan shang gong neng 	晚上功能	c=1 d=4.55533e-74 t=154004
wan shang hao 	晚上好	c=1 d=2.16897e-50 t=154004
wan shang hui bu hui lai 	晚上會不會來	c=1 d=0.0381969 t=154004
wan shang qu 	晚上去	c=1 d=1.57425e-15 t=154004
wan sheng 	萬生	c=0 d=0.0255381 t=154004
wan shi 	完事	c=0 d=0.00502874 t=154004
wan shi 	萬事	c=1 d=1.37396e-44 t=154004
wan shi er 	完事兒	c=3 d=0.0505395 t=154004
wan shi kai tou nan 	萬事開頭難	c=1 d=1.23831e-44 t=154004
wan shi ru yi 	萬事如意	c=1 d=3.83284e-13 t=154004
wan wei 	玩味	c=0 d=3.13646e-08 t=154004
wan wei wang 	萬維網	c=4 d=1.91815e-16 t=154004
wan yan 	萬言	c=2 d=1.63115e-21 t=154004
wan yi 	萬一	c=2 d=0.38868 t=154004
wan yi dian 	晚一點	c=2 d=1.19246e-12 t=154004
wan yi er 	玩意兒	c=1 d=0.00798652 t=154004
wan you xi 	玩遊戲	c=2 d=2.18824e-07 t=154004
wan zheng 	完整	c=12 d=0.00782838 t=154004
wan zheng xing 	完整性	c=1 d=0.0731678 t=154004
wan zhi pai 	萬智牌	c=2 d=0.00477195 t=154004
wang 	往	c=11 d=0.166127 t=154004
wang 	忘	c=3 d=9.76166e-08 t=154004
wang 	王	c=7 d=0.00433948 t=154004
wang 	網	c=13 d=0.582748 t=154004
wang an 	網安	c=3 d=4.09361e-09 t=154004
wang chang 	往常	c=2 d=2.05227e-17 t=154004
wang da xian 	王大仙	c=1 d=2.77508e-08 t=154004
wang dao 	王導	c=1 d=1.75819e-21 t=154004
wang de 	忘得	c=0 d=3.24476e-25 t=154004
wang de cha bu duo le 	忘得差不多了	c=1 d=3.26103e-24 t=154004
wang duan 	網段	c=1 d=2.18593e-24 t=154004
wang fei 	王菲	c=1 d=0.00323088 t=154004
wang feng 	望風	c=1 d=1.0507e-23 t=154004
wang feng 	王峯	c=0 d=0.00739031 t=154004
wang feng ming 	王峯明	c=8 d=1.02037 t=154004
wang ge 	網格	c=2 d=2.46404e-72 t=154004
wang gu 	罔顧	c=1 d=5.52014e-40 t=154004
wang guan 	網關	c=2 d=1.03827e-24 t=154004
wang hou 	往後	c=4 d=4.91895e-07 t=154004
wang hui 	往回	c=4 d=1.86723e-23 t=154004
wang huo 	王火	c=1 d=1.20736e-11 t=154004
wang ji 	忘記	c=2 d=0.509156 t=154004
wang jie 	往屆	c=3 d=3.66294e-09 t=154004
wang jie 	王傑	c=1 d=0.00132016 t=154004
wang ka 	網卡	c=2 d=3.37976e-23 t=154004
wang kan le 	忘看了	c=1 d=9.09837e-07 t=154004
wang ke 	網課	c=1 d=2.82759e-52 t=154004
wang kou 	網口	c=5 d=1.02444e-19 t=154004
wang kou 	網扣	c=1 d=3.21357e-28 t=154004
wang lao da 	王佬大	c=12 d=0.00393233 t=154004
wang lao shi 	王老師	c=19 d=0.251579 t=154004
wang le 	忘了	c=6 d=0.000995182 t=154004
wang luo 	網絡	c=53 d=0.612626 t=154004
wang luo ceng 	網絡層	c=4 d=2.07643e-13 t=154004
wang luo jie kou 	網絡接口	c=1 d=3.10126e-80 t=154004
wang luo liu liang 	網絡流量	c=1 d=2.43795e-43 t=154004
wang luo she bei 	網絡設備	c=1 d=2.52643e-80 t=154004
wang luo tong xin 	網絡通信	c=1 d=8.53595e-21 t=154004
wang luo tuo pu 	網絡拓撲	c=1 d=2.06966e-28 t=154004
wang luo xue tang 	網絡學堂	c=2 d=0.000225994 t=154004
wang luo yu 	網絡與	c=1 d=4.07249e-50 t=154004
wang luo yuan li 	網絡原理	c=3 d=3.16196e-14 t=154004
wang mang 	王莽	c=1 d=3.83598e-52 t=154004
wang pai 	王牌	c=4 d=0.0222749 t=154004
wang qian 	往前	c=1 d=2.89572e-38 t=154004
wang qiu 	網球	c=11 d=1.19165e-05 t=154004
wang qiu ke 	網球課	c=1 d=0.000119762 t=154004
wang que 	忘卻	c=5 d=0.018043 t=154004
wang que de 	忘卻的	c=1 d=1.10041e-08 t=154004
wang rui kang 	王瑞康	c=1 d=1.81137e-48 t=154004
wang shang 	往上	c=1 d=8.90177e-55 t=154004
wang shang 	網上	c=8 d=0.0780817 t=154004
wang shang zou 	往上走	c=1 d=7.25878e-26 t=154004
wang sheng yuan 	王生原	c=11 d=0.00121259 t=154004
wang shi 	往事	c=12 d=0.813245 t=154004
wang su 	網速	c=1 d=1.15423e-11 t=154004
wang wang 	往往	c=7 d=0.0148464 t=154004
wang wen 	惘聞	c=2 d=1.30261e-12 t=154004
wang xia 	往下	c=0 d=6.73407e-56 t=154004
wang xia zou 	往下走	c=1 d=8.47578e-26 t=154004
wang xian 	網線	c=2 d=1.21415 t=154004
wang xuan 	王宣	c=0 d=1.16263e-09 t=154004
wang xuan run 	王宣潤	c=1 d=1.16845e-08 t=154004
wang yan yuan 	網研院	c=1 d=6.68319e-54 t=154004
wang ye 	網頁	c=8 d=0.0566236 t=154004
wang ye ban 	網頁版	c=4 d=9.90964e-08 t=154004
wang yi 	網易	c=1 d=1.79682e-12 t=154004
wang yi han 	王藝涵	c=1 d=1.1802e-08 t=154004
wang you 	往右	c=0 d=3.73733e-70 t=154004
wang you 	網遊	c=1 d=1.61773e-12 t=154004
wang yuan 	網原	c=6 d=1.7561e-07 t=154004
wang zan 	亡簪	c=1 d=8.70098e-11 t=154004
wang zha 	往炸	c=1 d=1.06234e-35 t=154004
wang zhan 	網站	c=65 d=0.000156664 t=154004
wang zhe 	王者	c=9 d=2.759 t=154004
wang zhe feng yun 	王者風雲	c=2 d=0.576318 t=154004
wang zhe rong yao 	王者榮耀	c=1 d=0.00869506 t=154004
wang zhi 	網址	c=1 d=1.34752e-09 t=154004
wang zi fei bo 	妄自菲薄	c=1 d=0.00451658 t=154004
wang zi zun da 	妄自尊大	c=1 d=5.80335e-11 t=154004
wei 	位	c=107 d=0.195555 t=154004
wei 	僞	c=13 d=0.000958635 t=154004
wei 	味	c=0 d=6.14401e-36 t=154004
wei 	唯	c=0 d=5.83244e-12 t=154004
wei 	喂	c=5 d=8.84289e-14 t=154004
wei 	尾	c=4 d=0.015808 t=154004
wei 	微	c=0 d=4.11929e-09 t=154004
wei 	未	c=13 d=0.000272614 t=154004
wei 	爲	c=619 d=3.0162 t=154004
wei 	維	c=5 d=0.00160829 t=154004
wei 	薇	c=1 d=2.32474e-13 t=154004
wei 	衛	c=1 d=5.11866e-34 t=154004
wei 	韋	c=1 d=7.03205e-35 t=154004
wei an 	微安	c=0 d=0.0486752 t=154004
wei an biao 	微安表	c=3 d=1.57603 t=154004
wei bei 	未被	c=6 d=1.98478e-07 t=154004
wei bei 	違背	c=1 d=1.25122e-19 t=154004
wei bei shi yong 	未被使用	c=2 d=1.99473e-06 t=154004
wei bi 	未必	c=1 d=1.02156e-45 t=154004
wei bo 	微博	c=5 d=1.60442e-11 t=154004
wei bo 	微薄	c=2 d=5.85876e-26 t=154004
wei bo ke 	微博客	c=1 d=1.18938e-11 t=154004
wei bu 	尾部	c=2 d=7.09185e-17 t=154004
wei bu xian zhi 	未卜先知	c=1 d=0.0274607 t=154004
wei bu zu dao 	微不足道	c=1 d=2.6972e-26 t=154004
wei ceng 	未曾	c=1 d=2.70642e-17 t=154004
wei ceng xiang dao 	未曾想到	c=1 d=2.50665e-17 t=154004
wei chang 	未嘗	c=1 d=2.69573e-49 t=154004
wei chang bu ke 	未嘗不可	c=1 d=5.45035e-08 t=154004
wei cheng 	圍城	c=1 d=3.93121e-17 t=154004
wei chi 	維持	c=9 d=0.0273237 t=154004
wei ci 	爲此	c=11 d=0.00166156 t=154004
wei ci 	謂詞	c=20 d=0.256809 t=154004
wei da 	偉大	c=6 d=5.31188e-23 t=154004
wei da fu xing 	偉大復興	c=1 d=4.63723e-19 t=154004
wei dao 	味道	c=5 d=0.814588 t=154004
wei de 	微的	c=1 d=0.000278085 t=154004
wei de 	爲的	c=1 d=5.91757e-05 t=154004
wei ding 	未定	c=1 d=6.91087e-07 t=154004
wei ding yi 	未定義	c=1 d=9.88271e-68 t=154004
wei du 	圍堵	c=1 d=1.45222e-07 t=154004
wei du 	維度	c=1 d=0.0025415 t=154004
wei e 	巍峨	c=1 d=2.54358e-42 t=154004
wei fan 	違反	c=3 d=6.01314e-17 t=154004
wei fan 	違犯	c=1 d=1.25749e-19 t=154004
wei fang wen 	未訪問	c=1 d=6.15029e-47 t=154004
wei fen 	微分	c=9 d=0.716608 t=154004
wei fen fang cheng 	微分方程	c=1 d=0.00946646 t=154004
wei fen xiang 	微分項	c=1 d=6.17796e-41 t=154004
wei fen xiang 	爲分享	c=1 d=6.14715e-41 t=154004
wei feng bu ge 	爲鳳布歌	c=1 d=1.23792e-11 t=154004
wei guan 	圍觀	c=1 d=5.67375e-10 t=154004
wei guang 	微光	c=3 d=3.42064e-41 t=154004
wei gui 	違規	c=4 d=2.48898e-16 t=154004
wei guo 	衛國	c=1 d=4.27256e-26 t=154004
wei ha a 	爲哈啊	c=1 d=1.7649e-07 t=154004
wei hai 	危害	c=1 d=2.24082e-51 t=154004
wei hai xing 	危害性	c=2 d=2.52402e-10 t=154004
wei hao 	爲好	c=1 d=1.70067e-12 t=154004
wei he 	爲何	c=5 d=3.82099e-06 t=154004
wei hu 	維護	c=44 d=0.167132 t=154004
wei ji 	危及	c=1 d=2.40214e-16 t=154004
wei ji 	危機	c=9 d=2.35684e-05 t=154004
wei ji 	未濟	c=1 d=0.0184074 t=154004
wei ji bai ke 	維基百科	c=1 d=0.00143012 t=154004
wei ji chu 	爲基礎	c=1 d=2.7206e-10 t=154004
wei ji fen 	微積分	c=2 d=1.30725e-05 t=154004
wei jie jue 	爲解決	c=1 d=1.46857e-21 t=154004
wei jing 	未竟	c=2 d=1.20814e-40 t=154004
wei ju 	畏懼	c=1 d=5.55933e-35 t=154004
wei kai 	未開	c=0 d=0.0869358 t=154004
wei kai qi 	未開啓	c=2 d=1.78309 t=154004
wei kang 	違抗	c=2 d=1.53052e-64 t=154004
wei kong 	爲空	c=1 d=9.75808e-07 t=154004
wei lai 	未來	c=17 d=0.104084 t=154004
wei lai sheng huo 	未來生活	c=1 d=0.379083 t=154004
wei lai zhi lu 	未來之路	c=1 d=9.16579e-35 t=154004
wei le 	爲了	c=82 d=1.28848 t=154004
wei li 	爲例	c=5 d=4.84598e-12 t=154004
wei li shi tu 	唯利是圖	c=1 d=9.32681e-34 t=154004
wei lian jie 	未連接	c=1 d=1.26642e-14 t=154004
wei lie 	僞劣	c=1 d=8.74013e-05 t=154004
wei ling 	爲零	c=0 d=1.74788e-41 t=154004
wei liu kong 	微流控	c=6 d=4.53568e-05 t=154004
wei lun 	偉倫	c=0 d=5.94198e-25 t=154004
wei lun lou 	偉倫樓	c=1 d=5.97176e-24 t=154004
wei mei jie 	爲媒介	c=1 d=1.23108e-34 t=154004
wei mi 	微米	c=2 d=0.000141244 t=154004
wei mi 	萎靡	c=1 d=3.6084e-09 t=154004
wei mi bu zhen 	萎靡不振	c=1 d=0.000248517 t=154004
wei mian 	未免	c=2 d=3.8514e-11 t=154004
wei miao 	微妙	c=1 d=1.52404e-16 t=154004
wei ming zhong 	僞命中	c=1 d=4.07886e-39 t=154004
wei nan 	危難	c=1 d=3.98574e-32 t=154004
wei nei he 	微內核	c=4 d=0.00135362 t=154004
wei neng 	未能	c=6 d=0.0104874 t=154004
wei ni 	爲你	c=2 d=2.40836e-17 t=154004
wei nuo 	韋諾	c=1 d=4.84489e-05 t=154004
wei ou 	圍毆	c=1 d=8.46281e-08 t=154004
wei qi 	爲期	c=1 d=1.27052e-52 t=154004
wei qi ru ci 	唯其如此	c=1 d=5.86168e-11 t=154004
wei qing 	爲情	c=3 d=1.20001 t=154004
wei qu 	委屈	c=1 d=5.2882e-35 t=154004
wei que ding xing 	僞確定型	c=2 d=9.04002e-67 t=154004
wei rao 	圍繞	c=3 d=0.0902655 t=154004
wei ren 	爲人	c=2 d=0.0281559 t=154004
wei ren min 	爲人民	c=1 d=6.8989e-16 t=154004
wei ruan 	微軟	c=1 d=1.26375e-48 t=154004
wei sha 	爲啥	c=17 d=0.235357 t=154004
wei sha long 	微沙龍	c=1 d=3.29257e-49 t=154004
wei sha yao xie 	爲啥要寫	c=1 d=1.97489e-06 t=154004
wei shan 	僞善	c=1 d=1.20359e-33 t=154004
wei she 	威懾	c=1 d=4.29164e-49 t=154004
wei shen 	爲什	c=1 d=2.05122e-11 t=154004
wei shen me 	爲什麼	c=26 d=1.07296 t=154004
wei sheng 	尾聲	c=1 d=1.32426e-10 t=154004
wei sheng 	衛生	c=5 d=2.34735e-09 t=154004
wei shi yong 	未使用	c=2 d=3.60204e-47 t=154004
wei shou 	爲首	c=1 d=8.63524e-10 t=154004
wei shu 	位數	c=8 d=1.74852e-06 t=154004
wei shu 	尾數	c=2 d=1.04543e-52 t=154004
wei shu 	維數	c=2 d=5.30929e-18 t=154004
wei shu bu shao 	爲數不少	c=1 d=3.4153e-09 t=154004
wei sui 	尾隨	c=1 d=2.98086e-26 t=154004
wei suo 	畏縮	c=1 d=1.18012e-66 t=154004
wei ta 	爲他	c=1 d=0.0051953 t=154004
wei ti 	爲題	c=2 d=0.00835412 t=154004
wei ti jiao 	未提交	c=1 d=1.43133e-13 t=154004
wei tiao 	微調	c=1 d=1.84708e-13 t=154004
wei tu 	位圖	c=5 d=0.0106202 t=154004
wei wan 	委婉	c=1 d=0.183599 t=154004
wei wan cheng 	未完成	c=1 d=7.93916e-80 t=154004
wei wan yu 	委婉語	c=1 d=3.46504e-32 t=154004
wei wu 	唯物	c=1 d=1.98817e-26 t=154004
wei wu shi guan 	唯物史觀	c=1 d=4.83223e-33 t=154004
wei wu zhu yi 	唯物主義	c=3 d=8.8967e-08 t=154004
wei xi 	維繫	c=3 d=4.80828e-05 t=154004
wei xi bu zhu 	維繫不住	c=1 d=0.000483239 t=154004
wei xi mi 	爲戲迷	c=1 d=1.80958e-07 t=154004
wei xi qu fan shi 	僞析取範式	c=1 d=2.14331e-57 t=154004
wei xian 	危險	c=14 d=0.215456 t=154004
wei xian de 	危險的	c=1 d=2.43845e-16 t=154004
wei xiang 	未想	c=1 d=2.70703e-10 t=154004
wei xiang lian 	僞相聯	c=1 d=3.65399e-39 t=154004
wei xiao 	微小	c=3 d=5.5853e-31 t=154004
wei xiao 	微笑	c=4 d=2.81165e-07 t=154004
wei xiao de 	微小的	c=1 d=2.68374e-26 t=154004
wei xiao qu 	未消去	c=1 d=2.54315e-40 t=154004
wei xie 	威脅	c=7 d=0.000479822 t=154004
wei xie 	猥褻	c=1 d=8.39716e-34 t=154004
wei xin 	唯心	c=1 d=2.56478e-22 t=154004
wei xin 	微信	c=48 d=1.17561 t=154004
wei xin gong zhong hao 	微信公衆號	c=1 d=1.64984e-08 t=154004
wei xin hao 	微信號	c=5 d=4.40791e-30 t=154004
wei xin jie tu 	微信截圖	c=1 d=5.02259e-17 t=154004
wei xin lun 	唯心論	c=2 d=2.73445e-29 t=154004
wei xin qun 	微信羣	c=5 d=1.35101e-10 t=154004
wei xin zhu yi 	唯心主義	c=2 d=7.61384e-29 t=154004
wei xing cheng 	未形成	c=0 d=1.92941e-27 t=154004
wei xing cheng de 	未形成的	c=1 d=1.93908e-26 t=154004
wei xiu 	維修	c=1 d=2.495e-21 t=154004
wei yang 	微恙	c=1 d=1.13953e-66 t=154004
wei yang 	未央	c=1 d=0.945918 t=154004
wei yang sheng 	未央生	c=1 d=0.856415 t=154004
wei yi 	位移	c=10 d=0.0490458 t=154004
wei yi 	唯一	c=3 d=1.1308e-05 t=154004
wei yi 	惟一	c=38 d=0.526507 t=154004
wei yi jie 	唯一解	c=1 d=2.7087e-76 t=154004
wei yi ti 	爲一體	c=1 d=9.09837e-07 t=154004
wei yi xing 	唯一性	c=1 d=3.79975e-58 t=154004
wei yi yi ge 	惟一一個	c=2 d=0.0403566 t=154004
wei yin 	未飲	c=1 d=6.84072e-34 t=154004
wei you 	唯有	c=2 d=1.87015e-12 t=154004
wei you 	未有	c=0 d=1.58839e-33 t=154004
wei yu 	位於	c=3 d=0.00522513 t=154004
wei yu qi 	未預期	c=1 d=1.47392e-05 t=154004
wei yuan 	委員	c=2 d=1.03847e-21 t=154004
wei yuan hui 	委員會	c=1 d=0.0164078 t=154004
wei yun suan 	位運算	c=2 d=0.000192465 t=154004
wei zao 	僞造	c=2 d=9.86374e-66 t=154004
wei zao de 	僞造的	c=1 d=6.23773e-66 t=154004
wei zao de 	魏藻德	c=-1 d=0 t=154004
wei zao wen shu 	僞造文書	c=1 d=2.03746e-20 t=154004
wei zhe xie 	爲這些	c=1 d=2.59417e-09 t=154004
wei zhen 	唯真	c=1 d=4.34614e-21 t=154004
wei zhen du shu she 	唯真讀數社	c=1 d=1.80547e-39 t=154004
wei zhi 	位置	c=53 d=0.102284 t=154004
wei zhi 	未知	c=21 d=0.878104 t=154004
wei zhi 	爲之	c=1 d=0.00831246 t=154004
wei zhi 	爲止	c=3 d=1.14174e-30 t=154004
wei zhi cuo wu 	未知錯誤	c=1 d=0.0095616 t=154004
wei zhi zhen 	尾指針	c=1 d=0.0204453 t=154004
wei zhu 	爲主	c=9 d=2.23757e-09 t=154004
wei zhuang 	僞裝	c=9 d=0.293573 t=154004
wei zhuang wei 	僞裝爲	c=1 d=2.40877e-19 t=154004
wei zhun 	爲準	c=1 d=4.17203e-40 t=154004
wei zi ji 	爲自己	c=1 d=2.56748e-05 t=154004
wen 	問	c=17 d=1.60864e-05 t=154004
wen 	文	c=11 d=0.349938 t=154004
wen 	穩	c=1 d=1.54202e-07 t=154004
wen 	雯	c=2 d=2.19333e-42 t=154004
wen an 	文案	c=7 d=2.146e-13 t=154004
wen bei lou 	文北樓	c=1 d=9.60105e-22 t=154004
wen ben 	文本	c=3 d=0.0423162 t=154004
wen ben shu ru 	文本輸入	c=1 d=8.50667e-10 t=154004
wen bi 	文筆	c=6 d=0.000399619 t=154004
wen biao 	溫標	c=1 d=6.75999e-12 t=154004
wen bie ren 	問別人	c=1 d=0.000161662 t=154004
wen bo 	文博	c=1 d=1.9199e-42 t=154004
wen bu 	穩步	c=1 d=8.37975e-39 t=154004
wen chuan di zhen 	汶川地震	c=1 d=1.61185e-28 t=154004
wen ci 	文辭	c=3 d=0.50409 t=154004
wen dang 	文檔	c=30 d=0.737123 t=154004
wen ding 	文鼎	c=1 d=1.91068e-42 t=154004
wen ding 	穩定	c=31 d=0.0871643 t=154004
wen ding hou 	穩定後	c=1 d=0.0804596 t=154004
wen ding wen bo 	文鼎文博	c=5 d=2.75092e-31 t=154004
wen ding xing 	穩定性	c=7 d=1.41526e-05 t=154004
wen du 	溫度	c=34 d=1.46652 t=154004
wen du chuan gan qi 	溫度傳感器	c=1 d=5.14711e-11 t=154004
wen du ji 	溫度計	c=3 d=0.673695 t=154004
wen fa 	文法	c=11 d=0.000159256 t=154004
wen feng 	文風	c=2 d=0.000482495 t=154004
wen ge 	問個	c=0 d=0.00301974 t=154004
wen ge 	文革	c=1 d=1.39452e-30 t=154004
wen ge shi er 	問個事兒	c=1 d=0.0303487 t=154004
wen guo 	問過	c=0 d=1.04493e-18 t=154004
wen guo le 	問過了	c=1 d=1.05016e-17 t=154004
wen hao 	問好	c=1 d=1.22203e-06 t=154004
wen he 	吻合	c=3 d=0.0858632 t=154004
wen he 	溫和	c=1 d=1.35746e-66 t=154004
wen hou 	問候	c=2 d=1.21593e-06 t=154004
wen hou 	文後	c=1 d=1.33771e-70 t=154004
wen hua 	文化	c=11 d=0.158545 t=154004
wen hua jian she 	文化建設	c=1 d=4.05369e-25 t=154004
wen hua shui ping 	文化水平	c=1 d=6.42462e-31 t=154004
wen i 	文i	c=4 d=0.00565622 t=154004
wen ji ge 	問幾個	c=1 d=8.03339e-13 t=154004
wen jian 	文件	c=150 d=1.72117 t=154004
wen jian 	文健	c=1 d=2.51707e-07 t=154004
wen jian biao 	文件表	c=1 d=1.62081e-05 t=154004
wen jian ceng ci 	文件層次	c=1 d=3.76411e-06 t=154004
wen jian da xiao 	文件大小	c=1 d=8.96902e-15 t=154004
wen jian jia 	文件夾	c=3 d=3.70807e-06 t=154004
wen jian juan 	文件卷	c=2 d=6.00302e-05 t=154004
wen jian kong zhi kuai 	文件控制塊	c=1 d=1.04386e-05 t=154004
wen jian kuai 	文件塊	c=1 d=1.73414e-06 t=154004
wen jian lei xing 	文件類型	c=4 d=8.63502e-06 t=154004
wen jian miao shu fu 	文件描述符	c=2 d=1.60468e-05 t=154004
wen jian ming 	文件名	c=9 d=0.0791973 t=154004
wen jian mu lu 	文件目錄	c=1 d=5.87385e-06 t=154004
wen jian shang chuan 	文件上傳	c=1 d=1.18325e-09 t=154004
wen jian shu ju kuai 	文件數據塊	c=2 d=5.10988e-05 t=154004
wen jian tou 	文件頭	c=3 d=7.86467e-05 t=154004
wen jian xi tong 	文件系統	c=22 d=0.0346799 t=154004
wen juan 	問卷	c=12 d=1.45321e-15 t=154004
wen ke 	文科	c=1 d=5.5891e-39 t=154004
wen le 	吻了	c=1 d=1.36905e-19 t=154004
wen le 	問了	c=3 d=0.00219278 t=154004
wen le yi xia 	問了一下	c=1 d=0.0220377 t=154004
